Label,Tweet
Cinta,rasanya manis tapi natural
Cinta,gue sayang tiap dia ngeliat gue lama
Cinta,gue suka cara dia mikir sebelum ngomong
Cinta,rasanya nyaman kalo dia deket
Cinta,gue rindu tiap dia bilang kabar
Cinta,gue suka waktu dia ngehargai hal kecil
Cinta,rasanya kaya hati ditutup lembut
Cinta,gue sayang tiap hal kecil dari dia
Cinta,gue suka tiap dia nyaut cepat
Cinta,rasanya nyentuh walau cuma satu kalimat
Cinta,gue rindu ketawa bareng dia
Cinta,gue suka tiap dia hadir tepat waktu
Cinta,rasanya enteng banget pas liat dia
Cinta,gue sayang cara dia ngucap makasih
Cinta,gue suka liat dia fokus
Cinta,rasanya tenang tiap dia ngomong lembut
Cinta,gue rindu setiap detail kecil dari dia
Cinta,gue suka tiap dia ngasih jawaban halus
Cinta,rasanya kaya ditenangin tanpa kata
Cinta,gue sayang tiap gerak kecil dia
Cinta,gue suka tiap dia nengok ke gue
Cinta,rasanya enak kalo dia ada
Cinta,gue rindu momen sederhana itu
Cinta,gue suka tiap dia nanya hal kecil
Cinta,rasanya lembut banget di hati
Cinta,gue sayang cara dia ngeliat gue
Cinta,gue suka tiap dia sabar dengerin
Cinta,rasanya hangat tiap dia nyapa
Cinta,gue rindu suara tenangnya
Cinta,gue suka saat dia cerita jujur
Cinta,rasanya manis tiap hal kecil terjadi
Cinta,gue sayang waktu dia ngikutin alur gue
Cinta,gue suka tiap dia jadi tempat aman
Cinta,rasanya kaya pulang
Cinta,gue rindu suasana yang dia bawa
Cinta,gue suka tiap dia ngerti situasi
Cinta,rasanya enak kalo dia bilang santai aja
Cinta,gue sayang tiap care sederhana
Cinta,gue suka tiap dia bales meski sibuk
Cinta,rasanya bikin hati adem
Cinta,gue rindu wangi yang nempel dari dia
Cinta,gue suka tiap dia mau dengerin panjang
Cinta,rasanya pelan tapi kena
Cinta,gue sayang tiap dia ngerawat obrolan
Cinta,gue suka tiap dia ngasi perhatian halus
Cinta,rasanya tenang meski diem bareng
Cinta,gue rindu senyum dari jauh
Cinta,gue suka tiap dia denger tanpa potong
Cinta,rasanya kaya langit bersih
Cinta,gue sayang tiap dia sebut nama gue
Cinta,gue suka liat dia duduk santai
Cinta,rasanya lembut banget tiap dia nyampein
Cinta,gue rindu suasana tenangnya
Cinta,gue suka tiap dia nyimpen detail kecil
Cinta,rasanya bikin hati longgar
Cinta,gue sayang tiap dia dengan tulus
Cinta,gue suka tiap dia ada walau sebentar
Cinta,rasanya hangat walau cuma ngobrol sedikit
Cinta,gue rindu tatapan yang bikin damai
Cinta,gue suka tiap dia peluk lewat kata kata
Cinta,rasanya tenang banget walau lagi ribut
Cinta,gue sayang tiap cara dia ngebantu gue
Cinta,gue suka tiap dia jawab lembut
Cinta,rasanya kaya disapu tenang
Cinta,gue rindu tiap langkah pelan dia
Cinta,gue suka tiap dia buka topik random
Cinta,rasanya kalem banget
Cinta,gue sayang tiap dia sabar sama gue
Cinta,gue suka vibe halus dari dia
Cinta,rasanya nyenengin banget
Cinta,gue rindu detik detik kecil bareng dia
Cinta,gue suka tiap dia bilang gapapa kok
Cinta,rasanya ada cahaya pas dia datang
Cinta,gue sayang detail manisnya
Cinta,gue suka tiap dia senyum sekilas
Cinta,rasanya adem kalo dia dengerin
Cinta,gue rindu hal kecil tentang dia
Cinta,gue suka tiap dia hold eye contact
Cinta,rasanya halus banget masuk ke hati
Cinta,gue sayang tiap gestur kecil darinya
Cinta,gue suka tiap dia ngerti pace gue
Cinta,rasanya seneng tiap dia nyaut
Cinta,gue rindu tiap dia bilang sampai jumpa
Cinta,gue suka tiap dia hadir tanpa ribut
Cinta,rasanya lembut kaya angin sore
Cinta,gue sayang dia yang pelan dan hangat
Cinta,gue suka tiap dia perhatian tipis tipis
Cinta,rasanya buat hati adem banget
Cinta,gue rindu cara dia ngomong
Cinta,gue suka tiap dia take time buat jawab
Cinta,rasanya enak banget barengan sama dia
Cinta,gue sayang siapa dia sebenarnya
Cinta,gue suka tiap dia nunjukin minat kecil
Cinta,rasanya kaya diselimuti hangat
Cinta,gue rindu pas dia bilang sampai ketemu
Cinta,gue suka tiap dia inget hal gue
Cinta,rasanya nyaman banget liat dia hadir
Cinta,gue sayang banget tiap dia senyum diam
Cinta,gue suka tiap obrolan kecil
Cinta,rasanya pelan tapi masuk banget
Cinta,gue rindu tiap napas kecil di antara obrolan
Cinta,gue suka tiap dia ngerespon lembut
Cinta,rasanya manis banget buat hati
Cinta,gue sayang tiap perhatian yang ga keliatan besar
Cinta,gue suka tiap dia ngerti tanpa diminta
Cinta,rasanya halus dan bikin bahagia
Cinta,gue merasa hangat banget tiap dia deket
Cinta,ada sesuatu dari dia yang bikin hati gue lembut
Cinta,tadi hati gue cair waktu dia nyapa
Cinta,gue nyaman banget ngobrol sama dia
Cinta,rasanya manis tiap dia senyum kecil
Cinta,gue sayang banget sama cara dia dengerin
Cinta,ada vibe tenang yang dia bawa ke gue
Cinta,tadi gue suka banget lihat dia fokus
Cinta,gue ngerasa terikat sama hal hal kecil darinya
Cinta,rasanya adem tiap dia muncul
Cinta,gue suka cara dia ngomong pelan
Cinta,gue rindu kehadiran dia meski sebentar
Cinta,rasanya kayak ada cahaya halus dari dia
Cinta,gue sayang tiap detail kecil yang dia lakuin
Cinta,gue suka banget nada lembut dia
Cinta,rasanya nyenengin tiap dia cerita
Cinta,gue nyaman banget duduk deket dia
Cinta,tadi gue senyum cuma gara gara dia lewat
Cinta,gue suka tatapan teduh dia
Cinta,rasanya kaya hati gue dipeluk pelan
Cinta,gue sayang setiap perhatian kecilnya
Cinta,gue ngerasa enak banget tiap dia nanya kabar
Cinta,rasanya lembut tiap dengar suara dia
Cinta,gue suka energi calm yang dia punya
Cinta,gue rindu ngobrol pelan sama dia
Cinta,rasanya kaya dunia jadi lunak pas dia hadir
Cinta,gue sayang tiap dia nyebut nama gue
Cinta,gue suka hal simpel yang dia lakuin
Cinta,rasanya manis tapi ga lebay
Cinta,gue seneng tiap dia muncul tiba tiba
Cinta,gue suka pucat pipinya waktu malu
Cinta,rasanya adem tiap gue ingat cara dia ketawa
Cinta,gue sayang banget tiap dia denger dengan sabar
Cinta,gue ngerasa tenang tiap deket dia
Cinta,rasanya halus banget masuk ke perasaan gue
Cinta,gue suka banget waktu dia nahan tawa
Cinta,gue rindu suasana yang dia bawa
Cinta,rasanya natural banget buat nyaman sama dia
Cinta,gue sayang tiap tingkah kecilnya
Cinta,gue suka cara dia memandang gue
Cinta,rasanya kaya gue dapet tempat aman
Cinta,gue seneng liat dia jalan pelan
Cinta,gue suka tiap dia jawab dengan lembut
Cinta,rasanya nyentuh tiap dia ngomong pelan
Cinta,gue sayang banget momen bareng dia
Cinta,gue ngerasa dipahami meskipun dia diam
Cinta,rasanya adem kalo dia nyimak gue
Cinta,gue suka hal kecil yang dia perhatiin
Cinta,gue rindu momen kecil tanpa ribut
Cinta,rasanya halus tiap dia nyengir tipis
Cinta,gue sayang tiap cara dia nahan emosi
Cinta,gue suka tiap dia berhenti buat denger
Cinta,rasanya enak banget liat dia nyaman
Cinta,gue senang banget tiap dia miripin kata gue
Cinta,gue suka cara dia nyebut hal konyol
Cinta,rasanya kaya gue dan dia punya bahasa sendiri
Cinta,gue rindu hal simple dari dia
Cinta,gue suka tiap dia lari kecil ke arah gue
Cinta,rasanya kaya gue nemu orang paling lembut
Cinta,gue sayang tiap dia duduk deket gue
Cinta,gue suka banget vibe yang dia bikin
Cinta,rasanya nyambung banget tiap ngobrol
Cinta,gue seneng tiap dia jawab dengan tulus
Cinta,gue ngerasa dia punya tempat di hati gue
Cinta,rasanya calm banget tiap dia hadir
Cinta,gue suka tiap dia bingung dengan cute
Cinta,gue rindu tiap gerak kecil dia
Cinta,rasanya kaya gue diisi energi hangat
Cinta,gue sayang tiap dia senyum malu
Cinta,gue suka banget hal kecil dia ucap
Cinta,rasanya smooth banget di hati
Cinta,gue ngerasa nyaman tanpa mikir
Cinta,gue suka diam diam liat dia
Cinta,rasanya hangat kalo dia deket banget
Cinta,gue sayang tiap dia ngucap makasih lembut
Cinta,gue suka tiap dia minta pendapat gue
Cinta,rasanya kaya gue dibawa pelan ke ketenangan
Cinta,gue seneng banget tiap dia bilang iya
Cinta,gue suka cara dia gak ribet
Cinta,rasanya lembut banget waktu dia ngelirik
Cinta,gue rindu tiap dia nyebut hal random
Cinta,gue suka tiap dia ngikutin tempo obrolan
Cinta,rasanya enak banget denger dia cerita
Cinta,gue ngerasa hati gue nempel ke dia
Cinta,gue suka tiap dia megang barang pelan pelan
Cinta,rasanya halus kaya senja berawan
Cinta,gue sayang tiap pelan suara dia naik turun
Cinta,gue suka hal hal kecil dari dia yang ga disadari
Cinta,rasanya kaya hati gue dibungkus damai
Cinta,gue seneng tiap dia buka obrolan duluan
Cinta,gue suka tiap dia nodding kecil waktu denger gue
Cinta,rasanya kaya gue diperdalam sama dia
Cinta,gue rindu tiap dia ngulang kata gue
Cinta,gue suka tiap dia tiba tiba serius
Cinta,rasanya adem kalo dia fokus sama gue
Cinta,gue sayang tiap dia mau dengerin lama
Cinta,gue suka hal random yang dia tunjuk
Cinta,rasanya kaya hati gue dilumerin
Cinta,gue seneng tiap dia ngangguk kecil
Cinta,gue suka caranya ngomong halus
Cinta,rasanya lembut banget tiap tatapan dia turun
Cinta,gue ngerasa dia bikin gue tenang
Cinta,gue suka cara dia ngeliat gue pertama kali
Cinta,rasanya kaya gue disimpan dengan baik
Cinta,gue rindu tiap suara napas dia
Cinta,gue suka banget semua gesture kecilnya
Cinta,rasanya manis tiap dia mulai dulu
Cinta,gue sayang tiap dia bilang santai aja
Cinta,gue suka tiap dia ga maksa apa apa
Cinta,rasanya kaya dunia jadi slow motion
Cinta,gue ngerasa dicairin setiap dia muncul
Cinta,gue suka tiap dia bilang pelan
Cinta,rasanya enak banget di hati gue
Cinta,gue sayang tiap tone lembutnya
Cinta,gue suka tiap dia duduk menunduk kecil
Cinta,rasanya kaya gue dipelankan sama dia
Cinta,gue rindu tiap dia bercanda singkat
Cinta,gue suka tiap dia nanya hal kecil
Cinta,rasanya halus banget kalo dia senyum
Cinta,gue sayang tiap dia tarik napas sebelum jawab
Cinta,gue suka tiap dia ngejaga mood gue
Cinta,rasanya kaya gue lagi dipayungi
Cinta,gue ngerasa hangat cuma liat dia mikir
Cinta,gue suka tiap dia ngucap kata pendek
Cinta,rasanya kaya gue dibukain jalan
Cinta,gue sayang tiap dia hadir tanpa ribut
Cinta,gue suka tiap dia serius dengerin
Cinta,rasanya lembut kalo dia bilang iya pelan
Cinta,gue ngerasa makin nyaman tiap hari
Cinta,gue suka tiap dia buka senyum sempit
Cinta,rasanya kaya hati gue diperbaiki
Cinta,gue sayang tiap dia memegang tanggung jawab
Cinta,gue suka tiap dia melirik kecil
Cinta,rasanya adem tiap dia ngejaga nada
Cinta,gue rindu tiap detik ngobrol santai
Cinta,gue suka tiap dia ngerti hal kecil gue
Cinta,rasanya kaya gue dipelankan dunia
Cinta,gue sayang tiap dia ngehargain gue
Cinta,gue suka tiap dia ngambil momen buat denger
Cinta,rasanya kaya hati gue diisi ulang
Cinta,gue ngerasa vibe dia bikin gue hidup
Cinta,gue suka tiap dia nanya mau apa
Cinta,rasanya kaya dunia berhenti pelan
Cinta,gue sayang tiap dia mikir panjang
Cinta,gue suka tiap dia pelan mendekat
Cinta,rasanya kaya gue dicolek lembut
Cinta,gue rindu tiap hari kalo ga ada dia
Cinta,gue suka tiap dia ngeliat gue duluan
Cinta,rasanya kaya hati gue ditenangin
Cinta,gue sayang tiap dia nepuk gue halus
Cinta,gue suka tiap dia ngulang hal cute
Cinta,rasanya kaya gue digeser ke tempat aman
Cinta,gue ngerasa dipeluk sama kehadirannya
Cinta,gue suka tiap dia ngeliatin gue penuh
Cinta,rasanya lembut banget tiap dia diem
Cinta,gue sayang tiap ada dia di sekitar
Cinta,gue suka tiap tatapan dia turun pelan
Cinta,rasanya kaya gue dapet pelukan invis
Cinta,gue rindu tiap nada lembutnya
Cinta,gue suka tiap dia ngerem ego
Cinta,rasanya adem tiap dia tarik napas pelan
Cinta,gue sayang tiap dia sadar detail gue
Cinta,gue suka tiap dia ga maksa apapun
Cinta,rasanya kaya hati gue direbahin
Cinta,gue ngerasa dia bikin gue lengkap
Cinta,gue suka tiap dia nunjuk sinyal kecil
Cinta,rasanya kaya semua jadi kalem
Cinta,gue sayang tiap dia ngerawat obrolan
Cinta,gue suka tiap dia muncul pas gue perlu tenang
Cinta,rasanya kaya gue dipegang halus
Cinta,gue ngerasa terhubung banget sama dia
Cinta,gue suka tiap dia ngarahin obrolan softly
Cinta,rasanya kaya hati gue ditutup hangat
Cinta,gue sayang tiap dia ngerti gesture gue
Cinta,gue suka tiap dia ngatain hal manis pelan
Cinta,rasanya kaya gue dikelilingi cahaya
Cinta,gue ngerasa damai tiap dia deket
Cinta,gue suka tiap dia dengerin tanpa ganggu
Cinta,rasanya lembut banget tiap dia senyum tipis
Cinta,gue sayang tiap dia jaga mood gue
Cinta,gue suka tiap dia pelan ngajak ngobrol
Cinta,rasanya kaya hati gue dihangatin
Cinta,gue ngerasa nyaman banget tiap dia ada
Cinta,gue suka tiap dia ngasih perhatian kecil
Cinta,rasanya enak banget tiap dia dengerin
Cinta,gue sayang tiap dia sabar sama gue
Cinta,gue suka tiap dia pelan manggil nama gue
Cinta,rasanya kaya gue dipeluk hangat
Cinta,gue ngerasa tenang tiap dia deket
