Label,Tweet
Marah,kesel banget pas ga dibales bales
Marah,gue jengkel gara gara nada ketusnya
Marah,rasanya kaya diserang pelan pelan
Marah,gue kesel dari tadi
Marah,kesel banget kalo orang sok paling benar
Marah,gue bete karena harus nerima semua tekanan
Marah,rasanya panas banget di dada
Marah,gue kesel liat cara dia meremehkan
Marah,kesel banget pas disuruh sabar terus
Marah,gue jengkel pas dia nyalahin gue
Marah,rasanya ga kuat liat drama itu
Marah,gue kesel karena dianggap ga penting
Marah,kesel banget pas diabaikan terang terangan
Marah,gue bete banget ga ngerti kenapa
Marah,rasanya pengen teriak tapi percuma
Marah,gue kesel karena ga dikasih jelasin
Marah,capek banget ngadepin tingkah childish
Marah,gue jengkel tiap inget ekspresi dia
Marah,rasanya hampa tapi kesel
Marah,gue kesel gara gara nada ngomongnya
Marah,kesel banget pas orang nyeletuk sembarangan
Marah,gue bete karena disalahpahami terus
Marah,rasanya kaya dipotong hak
Marah,gue kesel tapi tetap nahan
Marah,kesel banget pas diminta hal ga masuk akal
Marah,gue jengkel liat gaya sok sibuk
Marah,rasanya pedih tapi marah
Marah,gue kesel denger alasan ga masuk akal
Marah,kesel banget gara gara dituduh seenaknya
Marah,gue bete karena ga dianggap serius
Marah,rasanya kaya disalahkan padahal ga salah
Marah,gue kesel gara gara dia setengah hati
Marah,kesel banget dari tadi siang
Marah,gue jengkel karena semua jadi susah
Marah,rasanya ngeselin banget sumpah
Marah,gue kesel karena komunikasi ga jelas
Marah,kesel banget pas dituduh ga usaha
Marah,gue bete gara gara chatnya tajam
Marah,rasanya panas tiap inget itu
Marah,gue kesel liat tingkahnya yang sembarangan
Marah,kesel banget pas disuruh nurut
Marah,gue jengkel gara gara sikap kaku itu
Marah,rasanya ga nyaman digituin
Marah,gue kesel karena harus nunggu lama
Marah,kesel banget pas ga dianggap hadir
Marah,gue bete liat caranya ngomong
Marah,rasanya kaya dicekik situasi
Marah,gue kesel karena ga dikasih info jelas
Marah,kesel banget pas disindir terang terangan
Marah,gue jengkel pas semuanya dibebanin ke gue
Marah,rasanya campur aduk tapi marahnya lebih besar
Marah,gue kesel dari pagi
Marah,kesel banget liat hal kecil jadi ribut
Marah,gue bete gara gara gaya sombongnya
Marah,rasanya kaya digantung tanpa jawaban
Marah,gue kesel karena ga dianggap punya perasaan
Marah,kesel banget pas keputusan berubah tiba tiba
Marah,gue jengkel sama cara dia menatap
Marah,rasanya ga enak banget di hati
Marah,gue kesel karena harus nahan omelan
Marah,kesel banget pas dibilang lebay
Marah,gue bete liat kelakuan ga dewasa
Marah,rasanya pengen mati rasa aja
Marah,gue kesel gara gara sikap dinginnya
Marah,kesel banget pas harus ulang kerjaan
Marah,gue jengkel sama cara dia nyuruh nyuruh
Marah,rasanya kaya dijadikan sasaran
Marah,gue kesel karena ga diberi ruang bicara
Marah,kesel banget pas orang ngatur ngatur
Marah,gue bete sama nada suaranya
Marah,rasanya ga dihargai sedikit pun
Marah,gue kesel gara gara semua dilempar ke gue
Marah,kesel banget pas dijutekin
Marah,gue jengkel karena ga dapat kejelasan
Marah,rasanya ribut dalam kepala
Marah,gue kesel karena semua jadi salah gue
Marah,kesel banget pas ditinggalkan gitu aja
Marah,gue bete gara gara respon dingin
Marah,rasanya tumpuk jadi satu
Marah,gue kesel liat dia pura pura ga salah
Marah,kesel banget pas diacuhkan
Marah,gue jengkel liat gaya sok sibuknya
Marah,rasanya kaya dibiarin tenggelam
Marah,gue kesel karena ga diprioritaskan
Marah,kesel banget tiap denger nada ketus
Marah,gue bete ga ngerti kenapa ributnya gitu
Marah,rasanya capek ngadepin semuanya
Marah,gue kesel karena harus ikut aturan ga jelas
Marah,kesel banget pas dipaksa paham
Marah,gue jengkel karena dia ga mau nerima salah
Marah,rasanya pedes di hati
Marah,gue kesel gara gara hal kecil jadi besar
Marah,kesel banget dari siang tadi
Marah,gue bete liat cara dia jawab
Marah,rasanya ga kuat dengernya
Marah,gue kesel karena harus nahan semuanya
Marah,kesel banget pas diputer puter
Marah,gue jengkel tiap dia buka suara
Marah,rasanya kaya ga ada yang ngedukung
Marah,gue kesel karena dia seenaknya
Marah,kesel banget gara gara hal sepele
Marah,gue bete barusan gara gara tone tinggi
Marah,rasanya mau teriak tapi malas
Marah,gue kesel liat tingkah sambil cengengesan
Marah,kesel banget pas dikasih tatapan nyolot
Marah,gue jengkel karena ga dikasih kesempatan
Marah,rasanya tersinggung tapi marah juga
Marah,gue kesel karena harus nerima semua omongannya
Marah,kesel banget pas dia bikin suasana jelek
Marah,gue bete gara gara chatnya muter muter
Marah,rasanya makin ga nyaman tiap detik
Marah,gue kesel liat dia skip pembahasan
Marah,kesel banget pas dia lempar tanggung jawab
Marah,gue jengkel karena ga diberi pemahaman
Marah,rasanya panas banget hati gue
Marah,gue kesel karena selalu diburu buru
Marah,kesel banget karena dia ga mau ngesupport
Marah,gue bete karena harus jelasin hal basic
Marah,rasanya marah tapi cape
Marah,gue kesel gara gara dia ngilang tiba tiba
Marah,kesel banget pas dibilang salah terus
Marah,gue jengkel liat muka sok polos itu
Marah,rasanya kaya ditutup pintu
Marah,gue kesel ga dibales bales
Marah,kesel banget pas ga dikasih waktu
Marah,gue bete gara gara nada yang nyakitin
Marah,rasanya marah tapi harus tetap senyum
Marah,gue kesel karena dia ga peduli
Marah,kesel banget pas semua harus gue yang urus
Marah,gue jengkel karena jawaban dia nyakitin
Marah,rasanya pahit banget di hati
Marah,gue kesel gara gara sikapnya berubah
Marah,tadi gue kesel banget denger cara dia ngomong
Marah,udah beberapa kali gue tahan tapi tetep nyebelin
Marah,gue bener bener jengkel sama sikapnya barusan
Marah,rasanya panas banget tapi gue diem aja
Marah,gue udah capek banget ngadepin tingkah kayak gitu
Marah,ga enak banget rasanya disikut halus gitu
Marah,gue kesal karena dia seenaknya
Marah,rasanya pengen pergi jauh biar ga liat tingkahnya
Marah,gue muak halus sama perlakuan tadi
Marah,rasanya kaya digertak tapi pake senyum
Marah,gue kesel karena dia ga mau ngaku salah
Marah,rasanya gerah banget tiap dia buka suara
Marah,gue jengkel karena semua dibalikin ke gue
Marah,rasanya frustrasi banget liat semua salah arah
Marah,gue kesel parah tapi lagi males ribut
Marah,rasanya pedes aja denger dia ngomong gitu
Marah,gue marah karena dianggap ga ngerti apa apa
Marah,rasanya kaya ditarik ke bawah
Marah,gue kesel banget tiap dia nyalahin situasi
Marah,rasanya bikin dada panas
Marah,gue jengkel karena dia sok santai
Marah,rasanya kaya gue ga dihargai
Marah,gue kesel gara gara dipaksa ngikutin pikirannya
Marah,rasanya mau banting pintu tapi gue tahan
Marah,gue bete parah sama cara pikirnya barusan
Marah,rasanya capek banget disuruh ngalah terus
Marah,gue kesel karena ga ada ruang buat gue
Marah,rasanya kaya kepala gue nabrak tembok
Marah,gue jengkel tiap dia lempar tanggung jawab
Marah,rasanya ruwet banget di kepala
Marah,gue kesel karena bahkan hal kecil aja ribet
Marah,rasanya panas di ubun ubun
Marah,gue jengkel karena nada suaranya nyolot halus
Marah,rasanya ga adil banget sumpah
Marah,gue kesel karena denger kata kata itu
Marah,rasanya kaya gue diserang halus
Marah,gue bete karena semua harus gue tanggung
Marah,rasanya ngeselin padahal gue lagi tenang
Marah,gue kesel karena dianggap lebay
Marah,rasanya kaya dipaksa diem
Marah,gue jengkel waktu liat ekspresinya
Marah,rasanya ga nyaman banget tapi ga bisa kabur
Marah,gue kesel karena dipojokin terus
Marah,rasanya bener bener makan energi
Marah,gue bete denger jawaban singkat itu
Marah,rasanya kaya diadu nasib
Marah,gue kesel karena harus ulang semuanya
Marah,rasanya jengkel tapi lelah
Marah,gue jengkel pas hal kecil dijadiin besar
Marah,rasanya seperti ditahan dari semua arah
Marah,gue kesel karena ga ada yang mau denger
Marah,rasanya memanas tiap detik
Marah,gue bete gara gara dia sok ngerti
Marah,rasanya ga sesuai sama yang gue harapkan
Marah,gue kesel kalau dia tiba tiba ngegas
Marah,rasanya nyiksa mental tipis tipis
Marah,gue jengkel sama cara dia nyindir
Marah,rasanya kaya ada tusukan kecil
Marah,gue kesel dari tadi tapi gue tahan
Marah,rasanya mual sama sikap kayak gitu
Marah,gue jengkel liat hal kecil ribet banget
Marah,rasanya makin panas setiap gue mikir
Marah,gue kesel karena semua jadi beban gue
Marah,rasanya ga sanggup denger alasan dia
Marah,gue bete pas dia pura pura ga ngerti
Marah,rasanya kaya gue dicekik suasana
Marah,gue kesel karena ga dikasih ruang bicara
Marah,rasanya tajam banget di hati
Marah,gue jengkel karena diulang ulang terus
Marah,rasanya menyerang pelan
Marah,gue kesel ga direspon dengan baik
Marah,rasanya ga masuk akal semuanya
Marah,gue bete gara gara pilihan bodoh itu
Marah,rasanya pedih setiap denger suaranya
Marah,gue kesel karena dia seenaknya ngomong
Marah,rasanya campur buruk banget
Marah,gue jengkel denger nada cueknya
Marah,rasanya ga nyaman satu hal pun
Marah,gue kesel karena dia ga mau mikir
Marah,rasanya kaya disalahin halus halus
Marah,gue bete tiap liat cara dia nanggapi
Marah,rasanya thight banget suasananya
Marah,gue kesel karena ga ada progress
Marah,rasanya bikin gue fed up
Marah,gue jengkel sama cara dia kabur
Marah,rasanya lanjutin hari jadi berat
Marah,gue kesel karena dia ngilang di saat penting
Marah,rasanya kaya dililit tensi
Marah,gue bete gara gara dia ga mau buka suara
Marah,rasanya perih tapi bikin marah
Marah,gue kesel dari pagi ga selesai selesai
Marah,rasanya bikin kepala gue panas
Marah,gue jengkel karena dia anggap remeh
Marah,rasanya ga worth buat dipikirin tapi tetep marah
Marah,gue kesel karena fakta itu
Marah,rasanya kaya ada tekanan di pundak
Marah,gue bete tiap kali gue coba jelasin
Marah,rasanya makin runyam
Marah,gue kesel karena dihentikan gitu aja
Marah,rasanya ga nyambung sama yang gue mau
Marah,gue jengkel sama cara dia ngatur
Marah,rasanya kaya dipaksa terima semua
Marah,gue kesel karena dia males berusaha
Marah,rasanya jijik sama caranya ngomong
Marah,gue bete dari tadi sore
Marah,rasanya hancur tapi marah
Marah,gue kesel gara gara ga dihargai
Marah,rasanya pengap banget
Marah,gue jengkel tiap dia buka pembahasan basi
Marah,rasanya makin panas dalam hati
Marah,gue kesel karena dia salahin semua
Marah,rasanya kaya keseret masalah
Marah,gue bete gara gara ga ada kejelasan
Marah,rasanya pedes halus
Marah,gue kesel karena dia sok paling benar
Marah,rasanya ga enak banget buat nafas
Marah,gue jengkel pas keputusan berubah mendadak
Marah,rasanya mau tutup mata dari dunia
Marah,gue kesel karena dia ga sadar salah
Marah,rasanya bikin otak gue muter
Marah,gue bete gara gara hal sepele itu
Marah,rasanya marah tapi juga capek
Marah,gue kesel karena ga bisa ngomong bebas
Marah,rasanya kaya semua ngarah ke gue
Marah,gue jengkel waktu dia nyolek ego gue
Marah,rasanya geli campur jengkel
Marah,gue kesel banget sama cara dia neken
Marah,rasanya ga punya ruang buat tarik napas
Marah,gue bete karena dia ngepush terus
Marah,rasanya kaya ga ada yang berpihak
Marah,gue kesel karena dia ga mau buka pikiran
Marah,rasanya bikin jantung gue naik
Marah,gue jengkel liat tatapan meremehkan
Marah,rasanya pengen ilang sebentar
Marah,gue kesel tiap denger kalimat itu
Marah,rasanya ga sesuai sama cara gue mikir
Marah,gue bete karena dia ga bisa konsisten
Marah,rasanya panas tipis sampai malam
Marah,gue kesel karena dia ga peka sama situasi
Marah,rasanya kaya ditampar kenyataan
Marah,gue jengkel sama kedataran dia
Marah,rasanya semua bikin gue naik tensi
Marah,gue kesel karena disuruh nurut terus
Marah,rasanya kaya otak gue dikunci
Marah,gue bete karena dia ga mau klarifikasi
Marah,rasanya bener bener bikin marah pasrah
Marah,gue kesel karena selalu gue yang salah
Marah,rasanya kaya dilempar ke sudut
Marah,gue jengkel karena dia ga mau mikir ulang
Marah,rasanya ribut dalam hati
Marah,gue kesel ga dihargai sama sekali
Marah,rasanya makin tebal keselnya
Marah,gue bete gara gara jawaban dingin itu
Marah,rasanya ga cocok sama apapun tadi
Marah,gue kesel karena dia ga mau usaha
Marah,rasanya kaya dipaksa senyum
Marah,gue jengkel karena setiap hal dipersulit
Marah,rasanya kaya ngejeglek mental
Marah,gue kesel karena dia ga mau dengar penjelasan
Marah,rasanya marah tapi ga mau ribut
Marah,gue bete liat respon sok ngerti
Marah,rasanya kaya gue didorong buat marah
Marah,gue kesel karena dia ga peduli sama apa gue bilang
Marah,rasanya pedih di hati
Marah,gue jengkel karena masalahnya muter terus
Marah,rasanya cape tapi marah susah hilang
Marah,gue kesel karena dia tutup pintu pembahasan
Marah,rasanya keras banget ke hati gue
Marah,gue bete gara gara disindir
Marah,rasanya banget banget di dada gue
Marah,gue kesel karena dia egois banget
Marah,rasanya panas tapi gue bungkus diam
Marah,gue jengkel tiap liat gaya ngeremehin
Marah,rasanya mendidih tapi diem aja
Marah,gue kesel karena dia ga mau berubah
Marah,rasanya kaya dipaksa nerima semua
Marah,gue bete tiap inget caranya jawab
Marah,rasanya kaya mental gue dilipat
Marah,gue kesel karena tiap solusi ditolak
Marah,rasanya naik turun kesel dan capek
Marah,gue jengkel sama keputusan yang ga jelas
Marah,rasanya kaya dikunci di situ
Marah,gue kesel ga bisa ngapa ngapain
Marah,rasanya makin maju makin marah
Marah,gue bete gara gara respon super dingin
Marah,rasanya kaya ga didenger sama sekali
Marah,gue kesel sama gaya super malas itu
Marah,rasanya kesel nyatu sama lelah
Marah,gue jengkel liat caranya ngejawab acuh
Marah,rasanya pedes ga ada manisnya
Marah,gue kesel dari tadi ga kelar
